"Here is our roster after your mentioned players:   2 Veterans: Tristan Thompson and washed Jeff Teague   2 Euroleague pickups: Daniel Theis and Javonte Green   9 rookie contracts: Tremont Waters, Carsen Edwards, Tacko Fall, Grant Williams, Romeo Langford, Aaron Nesmith, Payton Pritchard, Rob Williams   Our team routinely is packed with young players with midlevel upside. It's not so much Brad isn't creative enough with his offense, it's just a matter of ability. The team is top heavy and most of these young guys don't know what their ceiling is going to be. Ainge sat on the draft picks and decided he was going to try and build out the roster with young talent instead of trading for established names. It's worked out because Jaylen, Tatum, and to a degree Smart have all worked out, but it's left us top heavy. A contested Tatum 3 is better than Semi Ojeleye doing literally anything. Replace a handful of the rookies with solid veterans and the offense would look a lot better. Despite the fact that it seems like it's not working, Boston is one of 3 teams with a top 10 offense and defense, even with the rotating cast of young players.   Stevens has gotten more than his money's worth in Theis and spun gold out of guys like Jordan Crawford, Jae Crowder, Evan Turner, and others. A good number of former Celtics have gone from Steven's system where they had success to flounder elsewhere.   It may seem boring or uncreative or like bad coaching but if you look at this roster it's a borderline G-League team after the starting 5. This IS the optimized Celtics offense.   Here's the Offensive Rating of the Celtics for each year Stevens has been coach: 27th, 18th, 10th, 8th, 18th, 10th, 4th, 9th   The season we spiked back up to the 18th best offense Ainge made Brad take on **7!!!** rookies, 2nd year Jaylen Brown, no Gordon Hayward, and a hobbled Kyrie Irving.   I hope this doesn't come off as a rant because I really built this comment as I went and it's actually been a frustration of mine with the team overall that we have so many young players, and often undrafted guys rounding out the roster, instead of giving Stevens some older guys to work with. When Stevens had a roster of mid career guys he led us to the #1 seed in the East.   TL;DR  Stevens is a good offensive coach. Boston doesn't have the personnel to do much more than whats on the court right now, but even that is a top 10 offense. When given more established players Brad can spin gold."
"If we're considering ""contender"" to mean ""has a realistic shot at winning a title"", a team running a bench lineup of Teague/Javonte/Semi/Tristan is not winning a ring man. Teague and Javonte are just legitimately bad players and Semi/TT are situational guys. Outside of the core 4 guys their is almost no shot creation and we saw how Kemba can get neutralized by the Heat and Raptors so realistically the only real reliable shot creators on the Celtics are Smart and the Jays.     The Sixers look a lot better than they did in previous years but like you said, no perimeter shot creation and even their 3pt shooting outside of Seth is sus. Simmons will be easily schemed against per usual in the playoffs by any good coach."
"Uh yeah I do. Tatum is also a very good defender and Javonte Green made multiple costly mistakes down the stretch. We also had a few stretches where Marcus Smart was our only starter playing, when normally we have one of Brown or Tatum in at all times. While Smart played well, Tatum scores more and more efficiently. And really the biggest thing is that we had every chance to pull ahead, but down the stretch we really struggled to get into our sets and get good looks because we were missing our best player. Not saying you specifically, but I don’t think people realize how much we play through Tatum—his on/off stats over the last couple seasons are insane."
"Javonte Green,PP, Semi, Theis, and Smart to close out the half. Yikes"
"Teague? Theis? both proven guys, then you have Grant, who was great defensively year 1, Semi Ojeleye, who has taken a HUGE leap this year with 7 points on 42% from 3, you have Payton Pritchard, who has exceeded expectations massively, you have Robert Williams, averaging 1.5 blocks in 16 minutes as well as being a huge presence as a roller. Then off the end of the bench Javonte Green, a freaky athletic guy. Also when we are fully healthy, Marcus Smart may come off the bench(all-defense 1st team btw)     The nets have who? Tyler Johnson and Jeff Green?Bruce Brown? Chris Chiozza? that is not a good bench lmfao. C's may not have the best bench in the world, but y'all's bench is awful"
"It’s not about total games played. Having a couple extra days off in early January cuz of COVID does not make playing so many games in Febuary any easier. And looking at Boston’s top 5 of Tatum, Brown, Smart, Kemba, and Theis, every single one of them has had injury problems and have had to miss games. No team has had to consistently play without 2+ of their top 5 players (but different guys missing each time) all season. You also just ignore Boston’s lack of depth in general makes a more condensed schedule much harder on them than other teams. Boston has had guys like Javonte Green, Jeff Teague, Carsten Edwards, Semi, and Grant Williams start games this season. The Pacers haven’t had to stoop that low this season."
"His shooting numbers will look bad all season long cuz of a few really had games. But he looked good yesterday, and the 3 games before the Pels he was the old Kemba again. He also won us the Clippers game in the 2nd half. Just give him time to find his consistency.   Team defense improves with Smart + a wing traded to us. The biggest difference between last years team and this years is that we don’t have Hayward. That’s why our defense has been bad. We’re trying to run a switch everything system without enough wings who can switch everything. I know Barnes isn’t a great defender, but neither was Hayward and Barnes also is 6’8 250 lb and athletic (if it’s Aaron Gordon then even better on D). Having that guy there to fill a huge role in perimeter defense helps our interior defense by being more competitive on dribble penetration. It’ll require us to have less off ball switching. He’ll take a 4th option role on offense (think JB last year) which will take some burden off our top guys letting them focus their energy on D more.  Team ball movement is bad right now because we’re missing the best playmaker on the team in Smart. Too often we’re forced to roll with offensive zeros on the court in Javonte and TT (center rotation will shorten with more wings) which also hurts our ball movement by allowing the D to focus in on our top guys.  So yea I don’t think we’re a JJ away from a contender, he’s been terrible this year. I don’t think we’re a KP away, he doesn’t fit our team too well. But a Barnes/Aaron Gordon + Romeo + more consistent Kemba, maybe. Guys can put us over the top even if they’re the 5th guy on the team by taking the load off the best players.   I think we all fancied ourselves as title contenders last season. So let’s go out and replace the dude we lost. Obviously no one is fully replacing Hayward. But we can sure do the next best thing and hope that our top guys can step it up."
"Boston doesn’t have a middle of the pack record, they’re a middle of the pack playoff team by their record. Those other dudes were on some of the worst team in the conference.  I get that all teams have had to deal with their own issues, just frankly none of them have been on Boston’s level. Smart and Kemba have only played half the games and most of Kemba’s have been rough coming off of injury. Theis, Jaylen, and Tatum have also had to miss a few each. And no other team has had a schedule as compressed as Boston’s. Indy played 16 games in January, 31 days. Boston’s having to play 19 in  February, 28 days. Those are not comparable.  Yea Sabonis is having a great year. Tatum and Browns stats are a little better tho when you factor in the usage rating and lack of quality teammates hurting their efficiencies. Indy doesn’t have to deal with guys like Teague and Javonte Green getting minutes."
"smart will be enormous, they really just need another wing off the bench that can provide nba minutes and hopefully rome will be able to contribute once hes back too.  ojeleye, javonte, grant just wont cut it when the games really matter.  those guys arent legitimate rotation players.  hopefully nesmith is fine and can continue to get some developmental time along with pritch as we go along cuz they need to keep growing  but smart is going to completely turn things around once hes back.  the team really, really misses him."
Semi has started the last two games. Obviously he doesn’t start when healthy but if we are missing Kemba and Smart and have to resort to starting Semi Ojeleye and Javonte Green we have a problem. We need 2/3 more good bench pieces.
