"Imagine being someone like Donte Divincenzo. You've been the most athletic person on every court or field or track you've ever stepped onto since you were five years old. Sports have just always come naturally to you, and as you reach a certain age you start to realize how important that is. Your dad brags about you, all the boys want to be your friend, girls start flashing you smiles.  By your senior year of high school you're a huge deal in the community. You're a highly recruited basketball prospect who's probably going D1. You've banged all the cheerleaders and even some of the female teachers. Your ego has grown huge, but why would anyone expect anything different? You're totally the man.  Some great high school athletes get to college and become small fish once the pond gets bigger, but not you. You play for a basketball powerhouse, you light it up in the tournament, and you put up 30 points to win the National Championship with millions of people watching. Now you're a celebrity. Now NBA teams are calling. And soon, after a few months of being on cloud nine and being the absolute biggest of big men on campus, you get drafted into the NBA. Every kid's dream, and you made it. You've achieved every goal you ever set for yourself. You're unstoppable. You're the baddest man on the planet. You know in your heart that you're about to dominate the league and become the next Michael Jordan.  Then you show up to your first day of practice and you see this: https://imgur.com/a/OJj4qdJ"
"Jalen Brunson, Mikal Bridges, Donte Divincenzo, Josh Hart, Eric Paschall."
"Seemed to be a desperate move to win now because in that moment Giannis hadn't signed that big extension. So trading DiVincenzo for Bogdanovic, who has more experience getting bigger minutes off the bench seemed reasonable. I thought that the Bucks would lose the trade if they traded Donte, though."
"I'm not drawing conclusions, this was my thoughts before the season even started. Donte already better defensively, the only thing he lacks over Bogdanovic is three point shooting, but Donte is on a way cheaper deal for the next two years and has a lot of potential imo. Also the defense in the starting five with Holiday/DiVincenzo/Middleton/Giannis/Lopez is more enticing to me I guess lol"
"Honestly I would be sick if we traded Donte Divincenzo, he’s 5 years younger and is a better defender and is currently averaging 12 on 55% from three."
  **Pistons @ Bucks**  [](/DET) **115 -  125** [](/MIL)  **Box Scores: [NBA](http://www.nba.com/games/20210104/DETMIL#/boxscore) &amp; [Yahoo](http://sports.yahoo.com/nba/detroit-pistons-milwaukee-bucks-2021010415)**  |**Team**|**Q1**|**Q2**|**Q3**|**Q4**|**Total**| |:---|:--|:--|:--|:--|:--| |Detroit Pistons|26|30|24|35|115| |Milwaukee Bucks|33|34|30|28|125|  **TEAM STATS**  |**Team**|**PTS**|**FG**|**FG%**|**3P**|**3P%**|**FT**|**FT%**|**OREB**|**TREB**|**AST**|**PF**|**STL**|**TO**|**BLK**| |:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--| |Detroit Pistons|115|43-98|43.9%|17-40|42.5%|12-12|100%|6|31|27|17|9|8|5| |Milwaukee Bucks|125|49-85|57.6%|14-34|41.2%|13-16|81.2%|7|49|32|18|6|19|4|  **TEAM LEADERS**  |**Team**|**Points**|**Rebounds**|**Assists**| |:--|:--|:--|:--| |Detroit Pistons|**24** Jerami Grant|**8** Mason Plumlee|**8** Derrick Rose| |Milwaukee Bucks|**43** Giannis Antetokounmpo|**9** Khris Middleton|**9** Donte DiVincenzo|
Is donte divincenzo gonna hafta smack a bitch?
Donte Divincenzo has been great so far this year.  His shot is falling and he's a good defender.  If he keeps it up the Bogdanovic deal not going through could be a blessing in disguise.
donte divincenzo ain't no spot up shooter he aint gotta run to the corner to shoot like hes some 3rd option bitch this aint bogdan bogdanovic this is a fuckin god human steph curry come again only this time hes not a fuckin pussy pull up from the fuckin logo and fight you at the same time
Donte Divincenzo
"Brook Lopez and Donte Divincenzo, please 🙏"
If possible a decent young player (Donte DiVincenzo) or a late FRP
  **Pelicans @ Bucks**  [](/NOP) **125 -  129** [](/MIL)  **Box Scores: [NBA](http://www.nba.com/games/20210225/NOPMIL#/boxscore) &amp; [Yahoo](http://sports.yahoo.com/nba/new-orleans-pelicans-milwaukee-bucks-2021022515)**  |**Team**|**Q1**|**Q2**|**Q3**|**Q4**|**Total**| |:---|:--|:--|:--|:--|:--| |New Orleans Pelicans|31|37|35|22|125| |Milwaukee Bucks|35|34|34|26|129|  **TEAM STATS**  |**Team**|**PTS**|**FG**|**FG%**|**3P**|**3P%**|**FT**|**FT%**|**OREB**|**TREB**|**AST**|**PF**|**STL**|**TO**|**BLK**| |:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--| |New Orleans Pelicans|125|51-102|50.0%|13-39|33.3%|10-14|71.4%|12|47|32|17|5|9|4| |Milwaukee Bucks|129|52-96|54.2%|13-31|41.9%|12-16|75.0%|8|42|21|13|4|9|8|  **TEAM LEADERS**  |**Team**|**Points**|**Rebounds**|**Assists**| |:--|:--|:--|:--| |New Orleans Pelicans|**34** Zion Williamson|**13** Steven Adams|**8** Lonzo Ball| |Milwaukee Bucks|**38** Giannis Antetokounmpo|**10** Giannis Antetokounmpo|**9** Donte DiVincenzo|
Donte Divincenzo
That's future hall of famer donte divincenzo to you
Wow the disrespect  Marcus Smart wouldn't let Donte DiVincenzo cook him.
"I say this with all due respect, but fuck Donte Divincenzo"
Donte DiVincenzo with one of the best charges I’ve ever seen
All that to silence Donte Divincenzo
Their team is different. Donte DiVincenzo starts. They picked up Jrue but lost Hill and Bledsoe and Brown.
"Was trying to figure out who DD was and was like ""that cannot be Donte Divincenzo....""  Designated Driver for anyone stupid like me"
Donte Divincenzo outscored Middleton by 1 point in each of the two games against the Raptors.
Donte Divincenzo
"Underrated:  * Royce O’Neal * Derrick Favors * Jamychal Green * Cam Payne * Justin Holiday * Thad Young * Whatever G-Leaguer the Heat have turned into a 6th man of the year candidate   Overrated:  * Marc Gasol * Lou Williams (maybe less so now) * Carmelo Anthony * Robert Covington * JJ Redick  * Matisse Thybulle * Donte DiVincenzo  * Whatever G-Leaguer the Heat have turned into a 6th man of the year candidate that just signed a big contract  It’s like the other guy says, good or large teams that have a lot of fans and a lot of attention on them will generally have their role players overrated, bad teams and small market teams will generally have their role players go under the radar."
Why does my guy look like a melanated Donte Divincenzo.
"Blockbuster Trade that will change the NBA and will make every team better. Teams involved are Bucks, Heat, Wizards, &amp; Celtics  Bucks receive: Russell Westbrook, Bradley Beal  Wizards receive: Kris Middleton, Kelly Olynyk, Kendrick Nunn, Robert Williams, Donte Divincenzo, DJ Wilson, 4 bench players from the heat to make the cap work. &amp; a first round pick from the bucks.   Heat receive: Kemba Walker, Thomas Bryant, 2nd round pick from Bucks   Celtics receive: Jrue Holiday, Andre Igoudala, 2nd round pick from Bucks     What this trade does:  The East instantly becomes very competitive.   Miami Heat: They will get better by adding Kemba Walker for basically Kendrick Nunn and Olynyk. They’ll have Thomas Bryant under contract for next year and will only get better with a core of Kemba Herro Robinson Butler Adebayo Myers Leonard Dragic and Avery Bradley. Kemba will add a lot of fire power to their offense. He will fit right in with all of the shooters and ball movement the Heat play with. Instant championship contenders barring injuries.  Celtics: The Celtics are a great young team as of right now. The duo of Tatum and Brown looks better everyday. The problem is as of right now is that Kemba doesn’t fit well with them. He is also a liability on defense for them. This trade will get them Jrue Holiday and Iggy. They will get a lot better on defense and I think Jrue would fit right into their team. Iggy will be a nice piece off the bench. They do lose Robert Williams, but that is why they get a 2nd round pick in return.   Bucks: This should be a no brainer for them if they want to compete. At the end of the day it is a long season and they can definitely turn it around in the playoffs. But they can also have Russ, Beal, Giannis as their core. They have a great bench and solid role players. This trade will make them a championship threat rather than a hopeful run. By the looks of it, they will lose in playoffs the same way they’ve lost the last 2 years. Especially if they have to see the Nets. This trade possibly makes them the best team in the East. Bradley Beal is a heck of a player that got want to have. If Giannis can get a player that can score at will and on top of it get the energy Russ brings, they will be extremely hard to stop.   Wizards: The Wizards are in rebuild mode. The Wizards will lose Westbrook and Bradley Beal. They will be getting in return a whole lot of prospects and players they can offer for trade. Kris Middleton is in his prime and has multiple years under his contract. It might be hard to move him right now but in the future there will be some value for him. They will be getting Kendrick Nunn and Robert Williams. Both players could be future all stars. Dante Divincenzo who is a solid role player. Kelly Olynyk who they can always use for trade bait. They will also get a bunch of other young guys and a first round pick from the Bucks to top it all off.   In the end, all of these teams get better. The east will have multiple contenders consisting of the Nets, Bucks, Heat, Celtics, and 76ers. You won’t be able to tell who will win the east if this trade happens. As of right now the Nets will probably win the east.. This trade definitely makes it unpredictable as to who will win the east.    Who says no to this trade? Let me know your feedback."
"He's so underutilized sometimes it's maddening, the dude is ultra efficient, their best passer and their best tough shot maker but there are games in which he takes less shots than Donte DiVincenzo"
"donte divincenzo was the unsung hero for the bucks tonight. Sooo many clutch steals, he was all over on D"
  **Bucks @ Mavericks**  [](/MIL) **101 -  116** [](/DAL)  **Box Scores: [NBA](http://www.nba.com/games/20210408/MILDAL#/boxscore) &amp; [Yahoo](http://sports.yahoo.com/nba/milwaukee-bucks-dallas-mavericks-2021040806)**  |**Team**|**Q1**|**Q2**|**Q3**|**Q4**|**Total**| |:---|:--|:--|:--|:--|:--| |Milwaukee Bucks|31|25|28|17|101| |Dallas Mavericks|29|26|25|36|116|  **TEAM STATS**  |**Team**|**PTS**|**FG**|**FG%**|**3P**|**3P%**|**FT**|**FT%**|**OREB**|**TREB**|**AST**|**PF**|**STL**|**TO**|**BLK**| |:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--| |Milwaukee Bucks|101|38-100|38.0%|12-33|36.4%|13-16|81.2%|14|52|16|20|8|9|1| |Dallas Mavericks|116|43-97|44.3%|17-45|37.8%|13-18|72.2%|15|56|23|15|6|11|8|  **TEAM LEADERS**  |**Team**|**Points**|**Rebounds**|**Assists**| |:--|:--|:--|:--| |Milwaukee Bucks|**22** Donte DiVincenzo|**14** Bobby Portis|**3** Khris Middleton| |Dallas Mavericks|**27** Luka Doncic|**17** Kristaps Porzingis|**9** Luka Doncic|
Fun fact: Donte Divincenzo is the first and only NBA player  in history to ever tweet about his life changing experience of having his booty eaten while also records a 30 plus inches vertical leap at the draft combine
Donte DiVincenzo  The Big Ragu  The Michael Jordan of Delaware
The Donte DiVincenzo disrespect! /s  And Alex Caruso.  And Luke Kennard.  And Pat Connaughton.
Donte Divincenzo
"That's major facts. Or you get the guys who only watch the tournament thinking that ANY player who goes off should be a top 5 pick. I've seen it with Carsen Edwards, Donte Divincenzo, Kyle Guy, Garza, Juzang."
I dont really see how. And if locking in your big 3 means struggling to re-sign a Donte Divincenzo I think you have to do it.
"Not really, player stock always explode in March Madness,see Donte divincenzo"
  **Bucks @ Kings**  [](/MIL) **129 -  128** [](/SAC)  **Box Scores: [NBA](http://www.nba.com/games/20210403/MILSAC#/boxscore) &amp; [Yahoo](http://sports.yahoo.com/nba/milwaukee-bucks-sacramento-kings-2021040323)**  |**Team**|**Q1**|**Q2**|**Q3**|**Q4**|**Total**| |:---|:--|:--|:--|:--|:--| |Milwaukee Bucks|31|30|38|30|129| |Sacramento Kings|28|29|34|37|128|  **TEAM STATS**  |**Team**|**PTS**|**FG**|**FG%**|**3P**|**3P%**|**FT**|**FT%**|**OREB**|**TREB**|**AST**|**PF**|**STL**|**TO**|**BLK**| |:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--| |Milwaukee Bucks|129|50-93|53.8%|11-31|35.5%|18-20|90.0%|12|47|31|15|10|13|3| |Sacramento Kings|128|49-99|49.5%|17-39|43.6%|13-13|100%|12|40|31|17|7|12|4|  **TEAM LEADERS**  |**Team**|**Points**|**Rebounds**|**Assists**| |:--|:--|:--|:--| |Milwaukee Bucks|**33** Jrue Holiday|**14** Donte DiVincenzo|**11** Jrue Holiday| |Sacramento Kings|**27** De'Aaron Fox|**9** Richaun Holmes|**11** Tyrese Haliburton|
How the hell do you let Donte DiVincenzo grab 14 rebounds
And now we have to sit and watch Donte Divincenzo try to play basketball instead.  Adam Silver sucks.  God forbid lowly Milwaukee tries to get better.
And I have to sit here and watch Donte Divincenzo try to play basketball.  I hate Adam Silver so much.
"Players having great tournament runs rarely actually lead said players to being the number overall pick. In fact, most scouts/execs don't really consider tournament play really that highly. Scouts look for the intangibles of college prospects. Otherwise, guys like Donte DiVIncenzo or Kemba Walker would've gone #1 overall in their drafts."
Young player who can contribute right now on the level of Matisse Thybulle/Terrance Mann/Donte DiVincenzo  Veteran with experience but can still be a very quality rotational player (Dwight Howard/Derrick Rose/PJ Tucker)  AT LEAST 2 1ST ROUND PICKS  1-2 2nds  Salary Fillers
Donte DiVincenzo.
"some of us live in the middle of nowhere ok, how many 6'7+ people do you think live in Delaware, and also go to the same gym as me?  Not even Delaware GOAT Donte Divincenzo is 6'7"
  **Bucks @ Wizards**  [](/MIL) **125 -  119** [](/WAS)  **Box Scores: [NBA](http://www.nba.com/games/20210313/MILWAS#/boxscore) &amp; [Yahoo](http://sports.yahoo.com/nba/milwaukee-bucks-washington-wizards-2021031327)**  |**Team**|**Q1**|**Q2**|**Q3**|**Q4**|**Total**| |:---|:--|:--|:--|:--|:--| |Milwaukee Bucks|36|28|30|31|125| |Washington Wizards|33|32|30|24|119|  **TEAM STATS**  |**Team**|**PTS**|**FG**|**FG%**|**3P**|**3P%**|**FT**|**FT%**|**OREB**|**TREB**|**AST**|**PF**|**STL**|**TO**|**BLK**| |:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--| |Milwaukee Bucks|125|43-99|43.4%|17-45|37.8%|22-25|88.0%|13|57|33|19|9|18|3| |Washington Wizards|119|43-94|45.7%|16-41|39.0%|17-22|77.3%|6|41|25|20|9|15|2|  **TEAM LEADERS**  |**Team**|**Points**|**Rebounds**|**Assists**| |:--|:--|:--|:--| |Milwaukee Bucks|**33** Giannis Antetokounmpo|**13** Donte DiVincenzo|**11** Giannis Antetokounmpo| |Washington Wizards|**42** Russell Westbrook|**11** Rui Hachimura|**12** Russell Westbrook|
Not on defense   That’s Donte Divincenzo
"George ""the iceman"" Gervin.    The big ragu (donte divincenzo)   Aqua dagger (Eric Bledsoe)   Flatass john henson."
"Weird that Lowry is on the trading block given how much he means to the org and fans.  While Bosh, TMac, Carter, Kawhi or others may have had a higher peak nobody contributed more to the Raptors winning games over their careers.  Then you see these piss-ant reported trade packages headlined by Will Barton or Tyrese Maxey or Donte DiVincenzo and maybe it makes me wonder how little it's worth to Toronto to keep Lowry around in the middle of a playoff hunt."
"Well you have to factor in the whole season. And Russ' lack of efficiency.  Also, advanced stats are harmed by colinearity - ie, if a bad player plays all their minutes next to great players on a great team there will be an effect on their advanced stats. And vice versa for a good player surrounded by terrible ones.  For example, Donte Divincenzo was rated at around a top 5 player in the league in RPM at one point last year due to playing next to Giannis so much. He was a great role player, but if he was on the TWolves he wouldn't have ranked so highly.  This year, Mychal Mulder is 18th in the league in RPM (Warriors). Obviously not a top 20 player though lol. Interestingly, Russ is actually 14th in RPM right now. But the same principle applies for other stats."
"Ever wanted to wear the latest shoes worn on NBA in NBA2K?  I create real shoes worn by NBA players in the games. New shoes, Old shoes, Custom shoes? I got it covered.  Thank You for the Support!  [Kyrie Irving](https://www.youtube.com/playlist?list=PLthHHolQo23ameylQZlchqGhC9uZQPHTk)  [Kobe Bryant](https://www.youtube.com/playlist?list=PLthHHolQo23ZbUm4A3NaqNxyBKnzFSJAq)  [Stephen Curry](https://www.youtube.com/playlist?list=PLthHHolQo23Yzxd0-Pg_QRL7rV4JgBqAU)  [Kevin Durant](https://www.youtube.com/playlist?list=PLthHHolQo23aL6xdcHEzm65In3y-wzGt4)  [Zion Williamson](https://www.youtube.com/playlist?list=PLthHHolQo23Yda-JTvh8H2FGKRJiGvWga)  [LaMelo Ball](https://www.youtube.com/playlist?list=PLthHHolQo23YLMcuVPoYS3C6F5myjz8cU)  [Anthony Davis](https://www.youtube.com/playlist?list=PLthHHolQo23Zuj28dxxvoEoDeP8ECwcdc)  [LeBron James](https://www.youtube.com/playlist?list=PLthHHolQo23ZvE2NrPkXkG-HsVIyCSQdy)  [Paul George](https://www.youtube.com/playlist?list=PLthHHolQo23aSBACt7eOt_GoXgb0oM5-F)  [Luka Doncic](https://www.youtube.com/playlist?list=PLthHHolQo23bHDVOrDR1I__H7Y8Uz_sh4)  [James Harden](https://www.youtube.com/playlist?list=PLthHHolQo23bn-69yVGETdTOrz7T2eb2C)  [Giannis Antetokounmpo](https://www.youtube.com/playlist?list=PLthHHolQo23ban7NHqfAVVHW_wZLyVHS9)  [Kawhi Leonard](https://www.youtube.com/playlist?list=PLthHHolQo23aAIyQHQ5lc7z8UyUfT3jmG)  [Ben Simmons](https://www.youtube.com/playlist?list=PLthHHolQo23aejS5iDb2uaV1zCETdarrj)  [Jayson Tatum](https://www.youtube.com/playlist?list=PLthHHolQo23bFQ5j9jN2x6u9vJAyouGQw)  [Russell Westbrook](https://www.youtube.com/playlist?list=PLthHHolQo23Zdwv4DmfHlqQkfd9ZESEf0)  [Trae Young](https://www.youtube.com/playlist?list=PLthHHolQo23boBblOysj7nA4MVDT5Gq7I)  [Devin Booker](https://www.youtube.com/playlist?list=PLthHHolQo23alvKLol5gn1FvtT2tqWZLz)  [DeMar DeRozan](https://www.youtube.com/playlist?list=PLthHHolQo23bZoiRZ6XxSXxMkstmzeO4R)  [Jaylen Brown](https://www.youtube.com/playlist?list=PLthHHolQo23a3boIERGP9_VfC9ZkMVTyK)  [Joel Embiid](https://www.youtube.com/playlist?list=PLthHHolQo23biCUGF8v2zbk7fcO7ra8dX)  [Karl Anthony Towns](https://www.youtube.com/playlist?list=PLthHHolQo23bA3CMUG7GHEMI8GmfdY-WI)  [Bam Adebayo](https://www.youtube.com/playlist?list=PLthHHolQo23bwxzbYwn8z7iOFykuJ3J9Y)  [Donte DiVincenzo](https://www.youtube.com/playlist?list=PLthHHolQo23aQ7XjUbBZ2LW_hOczLM1VL)  [Nikola Jokic](https://www.youtube.com/playlist?list=PLthHHolQo23YE5DxZif5tJmTaMdHAcKpp)  [Ricky Rubio](https://www.youtube.com/playlist?list=PLthHHolQo23ZG1sopXJli-36OH1atU-0n)  [Draymond Green](https://www.youtube.com/playlist?list=PLthHHolQo23bT26g81tXSbpdTHxhDHu9g)  [Kelly Oubre](https://www.youtube.com/playlist?list=PLthHHolQo23Y6y-sl6X-ZgTa1Cu8H-VRs)  [Bradley Beal](https://www.youtube.com/playlist?list=PLthHHolQo23ZEQsT0r5B0yUO1UkX_Utyd)  [Rudy Gobert](https://www.youtube.com/playlist?list=PLthHHolQo23a3bbNqrcNh4ZKVNZzfsG6T)  [Brandon Ingram](https://www.youtube.com/playlist?list=PLthHHolQo23bl1P_3cIJA0NFB2KWScOid)  [Derrick Rose](https://www.youtube.com/playlist?list=PLthHHolQo23ag5fATw_boBefBWf6cUVnT)  [Shai Gilgeous-Alexander](https://www.youtube.com/playlist?list=PLthHHolQo23YymE5CPebnGwzYARmItRC9)  [Obi Toppin](https://www.youtube.com/playlist?list=PLthHHolQo23ZQaPZ50UJYpDAOngWS3ctx)  [Jimmy Butler](https://youtube.com/playlist?list=PLthHHolQo23Y4tl_1O-HwmQqSZCTrfLzY)  [Damian Lillard](https://youtube.com/playlist?list=PLthHHolQo23bzn2HVCZsEwzf-957vKqmt)  [Payton Pritchard](https://www.youtube.com/playlist?list=PLthHHolQo23auVtFgK6VT4-3rbXCqM2qL)  [and many more](https://www.youtube.com/user/johnpaulnatividad/playlists?view=50&amp;sort=dd&amp;shelf_id=3)"
So was that a Jrue Holiday or Donte Divincenzo assist? Lol
  **Bucks @ Spurs**  [](/MIL) **125 -  146** [](/SAS)  **Box Scores: [NBA](http://www.nba.com/games/20210510/MILSAS#/boxscore) &amp; [Yahoo](http://sports.yahoo.com/nba/milwaukee-bucks-san-antonio-spurs-2021051024)**  |**Team**|**Q1**|**Q2**|**Q3**|**Q4**|**Total**| |:---|:--|:--|:--|:--|:--| |Milwaukee Bucks|36|28|29|32|125| |San Antonio Spurs|45|42|26|33|146|  **TEAM STATS**  |**Team**|**PTS**|**FG**|**FG%**|**3P**|**3P%**|**FT**|**FT%**|**OREB**|**TREB**|**AST**|**PF**|**STL**|**TO**|**BLK**| |:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--| |Milwaukee Bucks|125|47-94|50.0%|13-41|31.7%|18-23|78.3%|8|34|26|13|6|7|6| |San Antonio Spurs|146|56-94|59.6%|17-29|58.6%|17-21|81.0%|9|46|27|16|6|12|5|  **TEAM LEADERS**  |**Team**|**Points**|**Rebounds**|**Assists**| |:--|:--|:--|:--| |Milwaukee Bucks|**28** Giannis Antetokounmpo|**7** Khris Middleton|**6** Donte DiVincenzo| |San Antonio Spurs|**23** DeMar DeRozan|**10** Jakob Poeltl|**9** Dejounte Murray|
1. Giannis 2. Donte DiVincenzo 3. Uh
Shout out the Donte Divincenzo.  The lineup is always on point
"Ever wanted to wear the latest shoes worn on NBA in NBA2K?  I create real shoes worn by NBA players in the games. New shoes, Old shoes by NBA Players? You got it! Custom shoes just for your favorite player or character? I got it covered.  Thank You for the Support!  [Kyrie Irving](https://www.youtube.com/playlist?list=PLthHHolQo23ameylQZlchqGhC9uZQPHTk)  [Kobe Bryant](https://www.youtube.com/playlist?list=PLthHHolQo23ZbUm4A3NaqNxyBKnzFSJAq)  [Stephen Curry](https://www.youtube.com/playlist?list=PLthHHolQo23Yzxd0-Pg_QRL7rV4JgBqAU)  [Kevin Durant](https://www.youtube.com/playlist?list=PLthHHolQo23aL6xdcHEzm65In3y-wzGt4)  [Zion Williamson](https://www.youtube.com/playlist?list=PLthHHolQo23Yda-JTvh8H2FGKRJiGvWga)  [LaMelo Ball](https://www.youtube.com/playlist?list=PLthHHolQo23YLMcuVPoYS3C6F5myjz8cU)  [Anthony Davis](https://www.youtube.com/playlist?list=PLthHHolQo23Zuj28dxxvoEoDeP8ECwcdc)  [LeBron James](https://www.youtube.com/playlist?list=PLthHHolQo23ZvE2NrPkXkG-HsVIyCSQdy)  [Paul George](https://www.youtube.com/playlist?list=PLthHHolQo23aSBACt7eOt_GoXgb0oM5-F)  [Luka Doncic](https://www.youtube.com/playlist?list=PLthHHolQo23bHDVOrDR1I__H7Y8Uz_sh4)  [James Harden](https://www.youtube.com/playlist?list=PLthHHolQo23bn-69yVGETdTOrz7T2eb2C)  [Giannis Antetokounmpo](https://www.youtube.com/playlist?list=PLthHHolQo23ban7NHqfAVVHW_wZLyVHS9)  [Kawhi Leonard](https://www.youtube.com/playlist?list=PLthHHolQo23aAIyQHQ5lc7z8UyUfT3jmG)  [Ben Simmons](https://www.youtube.com/playlist?list=PLthHHolQo23aejS5iDb2uaV1zCETdarrj)  [Jayson Tatum](https://www.youtube.com/playlist?list=PLthHHolQo23bFQ5j9jN2x6u9vJAyouGQw)  [Russell Westbrook](https://www.youtube.com/playlist?list=PLthHHolQo23Zdwv4DmfHlqQkfd9ZESEf0)  [Trae Young](https://www.youtube.com/playlist?list=PLthHHolQo23boBblOysj7nA4MVDT5Gq7I)  [Devin Booker](https://www.youtube.com/playlist?list=PLthHHolQo23alvKLol5gn1FvtT2tqWZLz)  [DeMar DeRozan](https://www.youtube.com/playlist?list=PLthHHolQo23bZoiRZ6XxSXxMkstmzeO4R)  [Jaylen Brown](https://www.youtube.com/playlist?list=PLthHHolQo23a3boIERGP9_VfC9ZkMVTyK)  [Joel Embiid](https://www.youtube.com/playlist?list=PLthHHolQo23biCUGF8v2zbk7fcO7ra8dX)  [Karl Anthony Towns](https://www.youtube.com/playlist?list=PLthHHolQo23bA3CMUG7GHEMI8GmfdY-WI)  [Bam Adebayo](https://www.youtube.com/playlist?list=PLthHHolQo23bwxzbYwn8z7iOFykuJ3J9Y)  [Donte DiVincenzo](https://www.youtube.com/playlist?list=PLthHHolQo23aQ7XjUbBZ2LW_hOczLM1VL)  [Nikola Jokic](https://www.youtube.com/playlist?list=PLthHHolQo23YE5DxZif5tJmTaMdHAcKpp)  [Ricky Rubio](https://www.youtube.com/playlist?list=PLthHHolQo23ZG1sopXJli-36OH1atU-0n)  [Draymond Green](https://www.youtube.com/playlist?list=PLthHHolQo23bT26g81tXSbpdTHxhDHu9g)  [Kelly Oubre](https://www.youtube.com/playlist?list=PLthHHolQo23Y6y-sl6X-ZgTa1Cu8H-VRs)  [Bradley Beal](https://www.youtube.com/playlist?list=PLthHHolQo23ZEQsT0r5B0yUO1UkX_Utyd)  [Rudy Gobert](https://www.youtube.com/playlist?list=PLthHHolQo23a3bbNqrcNh4ZKVNZzfsG6T)  [Brandon Ingram](https://www.youtube.com/playlist?list=PLthHHolQo23bl1P_3cIJA0NFB2KWScOid)  [Derrick Rose](https://www.youtube.com/playlist?list=PLthHHolQo23ag5fATw_boBefBWf6cUVnT)  [Shai Gilgeous-Alexander](https://www.youtube.com/playlist?list=PLthHHolQo23YymE5CPebnGwzYARmItRC9)  [Obi Toppin](https://www.youtube.com/playlist?list=PLthHHolQo23ZQaPZ50UJYpDAOngWS3ctx)  [Steven Adams](https://www.youtube.com/playlist?list=PLthHHolQo23awqLYLhZvdmmJsvqK6k-eT)  [Patrick Beverley](https://www.youtube.com/playlist?list=PLthHHolQo23aZvxudn3W_ddM-_qg66063)  [Payton Pritchard](https://www.youtube.com/playlist?list=PLthHHolQo23auVtFgK6VT4-3rbXCqM2qL)  [and many more](https://www.youtube.com/user/johnpaulnatividad/playlists?view=50&amp;sort=dd&amp;shelf_id=3)"
Somebody please get Jrue Holiday and Donte DiVincenzo some help! With a third star I think they could really make some noise in the playoffs
Donte Divincenzo is the best red headed rebounding guard from Delaware of all time. Makes you think..
