"2019 Draft Class sorted by Points Per Game, Top Ten.  2019 Draft Class||||||||||||| :--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--|:--| Name|Pick|g|m/g|p/g|3/g|r/g|a/g|s/g|b/g|fg%|ft%|to/g Zion Williamson|2019(Pick 1)|18|32.8|23.5|0.2|7.6|2.3|1.1|0.7|.581|.677|2.7 Ja Morant|2019(Pick 2)|7|27.9|20.7|0.9|2.1|7.7|1.0|0.4|.539|.806|3.3	 R.J. Barrett|2019(Pick 3)|22|36.0|17.8|1.0|6.5|3.3|0.8|0.2|.430|.758|2.0 De'Andre Hunter|2019(Pick 4)|18|32.2|17.2|1.7|5.4|2.2|0.9|0.5|.509|.877|1.4 Tyler Herro|2019(Pick 13)|13|34.0|17.0|1.7|6.5|4.2|0.5|0.2|.446|.786|2.9 Darius Garland|2019(Pick 5)|13|32.0|15.6|1.8|2.6|5.5|1.0|0.2|.444|.905|2.8 Coby White|2019(Pick 7)|19|33.9|15.4|2.3|4.8|5.7|0.4|0.1|.407|.867|2.7 Keldon Johnson|2019(Pick 29)|21|30.7|15.0|1.0|7.5|2.2|0.9|0.6|.483|.788|1.5 Brandon Clarke|2019(Pick 21)|15|28.6|13.6|0.6|6.1|1.7|1.1|0.7|.489|.567|0.7 Luguentz Dort|2019(Pick 20)|19|28.8|12.4|2.2|3.3|1.2|0.8|0.3|.433|.780|1.2"
De'Andre Hunter
De'Andre Hunter
De'Andre Hunter
De'Andre Hunter
De'andre Hunter
De'Andre Hunter
" If De'Andre Hunter has million number of fans i am one of them . if De'Andre Hunter has ten fans i am one of them. if De'Andre Hunter have only one fan and that is me . if De'Andre Hunter, that means i am no more on the earth . if world against the De'Andre Hunter, i am against the world. i love #De'Andre Hunter till my last breath.. .. Die Hard fan of De'Andre Hunter . Hit Like If you Think De'Andre Hunter Best player &amp; Smart In the world"
De'Andre Hunter.
De'Andre Hunter
De'Andre Hunter
De'Andre Hunter
De'Andre Hunter
De'Andre Hunter heard y'all talking shit two days ago
"You're not looking at WHO we've been missing. De'Andre Hunter, Cam Reddish, and Kris Dunn have not played in months except for two games Hunter came back for. Those are our three best perimeter defenders. When we had Hunter and Reddish both healthy and playing we were a top ten defense. Since then we were like 22nd or something the last time I checked. You made the point that you hide a poor defender by surrounding him with good defenders. Well, we have done that. They've just been injured for months lmao."
I made a comment similar to yours down below. This guy linked an article that had Trae as the worst defender in the league last season to argue that Trae wasn't one of the top players in the league. I made the point that Booker was second on that list but anyone who wouldn't call Booker a top player in the league is stupid.   You're absolutely right. We were a top 10 defense at the beginning of the season before De'Andre Hunter went down. We have been missing our THREE best perimeter defenders for months. It'll be no surprise when we have those guys healthy again next season Trae's numbers will improve just like Bookers.
"Every NBA podcast i listen to has done 15+ minutes on how great de'andre hunter is and how he made the jump this year and atlanta found a real one and its such a disaster for the hawks that they lost their star prospect to an injury... which i generally agree with.  Yet almost none of these experts mention RJ even though his stats are basically identical with about 20 more games in a less talented offense while being key to a much better defense, and he's 3 years younger than Hunter, picked 1 spot ahead of him in the draft.  just seems like because he was a highly touted prospect in high school people decided he was a bust when to me he looks like a quality starter and fringe allstar by his age 21 season.  compare his sophmore season to beale's or tatum's.  this guy just seems destined to be an excellent pro who quietly gets better every year."
"I don't see how you could put De'Andre Hunter over Keldon, and I was Hunter's biggest fan at Virginia"
"[De'Andre Hunter, just now in the locker room.](https://www.youtube.com/watch?v=BSfpoSrCGsQ)"
De'Andre Hunter is a myth. Invented by Hallmark to sell greeting cards.
"This was my first time playing fantasy, long time gambling addict and degenerate so I knew a lot but I had some growing pains, especially in an 18 man league. I took KAT, he went down with his wrist, then covid, traded him and Lavine (rip), and Lamarcus Aldridge (dodged a bullet) for Beal, De'Andre Hunter (went down for the entire season pretty much for me) Divencenzo.. eventually I ended up with Giannis and Sabonis which has been huge for me; I've lucked out on a lot of waiver wire players, Moses Brown, Bruce Brown, Diallo had a hot streak for me, etc.  The easiest way to win in fantasy is to punt 4 categories. I try to go for FG%, rebounds, blocks, steals, and then the last one is usually a toss up for assists or t/o's (I have Draymond.. Dray+Sabonis+Giannis has given me so many assists this season)  Next time I'll be able to hone in on that fifth category lol. Sometimes I win ft% even."
"We just beat the heat without Trae Young or Capela.   Dont think Coach Nate has ever had our best wing, De'Andre Hunter play under him. Reddish is still out. Kris Dunn doesnt exist."
"Hawks gotta be up there. You're losing Trae, Clint, and JC.  LouWill, Bogi, Gallo, De'Andre Hunter, Nathan ""The Dark"" Knight, Kevin ""So Big It Might"" Huerter, Cam Reddish, Tony Snell, Okongwu all left over. Pick your poison"
"Since Nate Mcmillan took over, March 1st for reference, the hawks are tied for 4th with the Celtics in offense, and we're 14th in defense, Celtics are 21.   That's with de'andre hunter missing all but 2 of those games, he's our best wing on offense and defense. Reddish has missed all of them, he's our 2nd best wing defender. Dunn has missed every game this season, but theoretically he's our best guard defender. Collins has missed 9 games, Trae has missed 4 games, Gallo has missed 4 or 5 games, Capela has missed 2-3 games.  We've been incredibly injured and we're still performing well. I absolutely think we had a good chance against the Celtics if we can manage to get healthy before the end of the season. To call us just the 24th defense when all of our best defenders, other than Capela, have missed that many games is very weird, especially since we've made drastic changes since the start of the season when we ran a different defense under a much worse head coach."
i personally think  De'Andre Hunter  is more important to us than jc but jc is a good big man
"&gt; Bron was the consensus best player in the world at the time.   Not to MVP voters, and not for the better part of a decade.  &gt;Are you really going to argue that AD was fine with Boston?  Your link quotes anonymous sources.  Mine quotes Davis.  Try again.  &gt;, it was understood that it wasn’t a rental.  Rank nonsense.  ""Where he’s going to land? I have no idea,” Paul told SI. “And it don’t matter. We’re going into free agency. Why does it matter to me where he goes? Earth: We’re going into free agency. He has a year, he has to play. But after that, I can’t say it no bigger: WE ARE GOING INTO FREE AGENCY. 2020: ANTHONY DAVIS WILL BE IN FREE AGENCY.” --https://www.si.com/nba/2019/06/12/anthony-davis-free-agency-2020-pelicans-trade-rumors  &gt;I don’t know why people think this...  Well, being as thoroughly stupid as you are, I am sure there's a long list of things that you don't understand, but I haven't the time nor the desire to explain them all to you.  And it wasn't 7 picks, either, which you ought to know, but obviously do not.  &gt;JA and levert are also a lot more valuable than Zo and hart were.  What a pathetic attempt.  You forgot the best player involved, and De'andre Hunter, who are both more valuable than anything Brooklyn traded for two years of Harden."
"You forgot De'Andre Hunter, too.  They'd have a ton of talent, but would require a clever coach to manage it all effectively.  That's a much nicer problem to have versus having insufficient talent, though."
&gt;Other than Zion and Ja I dont think theres anyone in that draft class with more potential than him.   RJ/Okeke/Rui/De'Andre Hunter/Herro are some players off the top of my head that I think has more potential.
"&gt;Agree to disagree.  My understanding is we got Lebron and management realized we had a championship window.  They saw the young core play for a few years and decided that wasn’t their best chance to win a chip, AD was.  I agree that is what happened.  &gt;There may or may not have been some other move to make, but Butler doesn’t compliment Lebron nearly as well as AD does.   Arguably true, but Butler would've cost 1/10th as much to acquire, so really, who cares?  And James can seemingly play with anyone.  &gt;Some people will see it as a bad move I guess, but you’re in the minority.  I obviously am in the minority, but that doesn't mean I'm wrong.  &gt;If we win again this year, are you going to admit it was a good move? Or will you still be on the “hasn’t paid off yet” tip?   First off, whatever the Lakers win in this and subsequent years is really irrelevant.  Davis was a UFA this past December, and could've signed with anyone, Los Angeles included.  There was absolutely no need to spend a decade of assets to acquire him unless you believed the window was just 1 year -- in which case, again, that was way too much to spend for one title.  That said, I would not consider two rings ""paid off"", no.  As I said, historically, the Lakers win 2.3 titles every 10 years.  And they traded an entire decade of assets for Davis.  Two titles would be getting close, but if it winds up being a title last year and this year, followed by 10 years of bad teams, I am calling that no better than a mediocre trade.  There are many variables.  Maybe De'Andre Hunter never makes it back from his leg injury.  Maybe Lonzo Ball never gets any better.  Maybe those 3 first-round picks all wind up being late-twenties picks in shallow drafts.  Those are all possibilities.  On the other hand, Ingram is already an All-star, and putting up better numbers this year than Davis is.  And Ball is still younger than, say, Larry Bird was as a rookie -- not that they compare as players.  And Hunter was posting 17 ppg for Atlanta, and hasn't played a full season yet.  If all three of those guys wind up All-stars, and a couple of the first-round picks are very good players, then that trade looks really quite bad.  &gt;Personally I’m ecstatic that I get to watch Lebron and AD for years to come, calf strain and all.   Hopefully Davis winds up playing more, and not an expensive disabled-player-exception."
"He's been playing *pretty good* defense.   He hasn't been all-defense level.   Both Blazers forwards have been better defenders. Both Suns forwards have been better defenders. Both Clippers wings are better. Harrison Barnes and Lu Dort and OG have all been better. Royce has been better. De'Andre Hunter has been fantastic. Oladipo's been better.   He's playing above average wing defense, that's true. But he is nowhere near a top two defender in the NBA at his position. That's moronic."
"There's been injuries to role players as well, they just don't get nearly as much attention. But Danny Green, KCP, De'Andre Hunter, Donte DiVincenzo, Alex Caruso, Will Barton, Serge Ibaka, etc all have missed time with injuries in these playoffs."
Their no.1 defender is missing. De'andre Hunter made Randle's life miserable and probably stripped him off a max contract.
"&gt;They need to get rid of David Griffin if they want to properly compete with Zion though. Horrible roster construction.  It's weird. I thought Griffin's first few weeks with the team (AD trade, flipping the 4th pick) were masterful...but he hasn't really done much since...and in retrospect, keeping the 4th pick might have been better if they'd have just grabbed De'Andre Hunter."
The Bucks and the Suns are the least injured so it is their championship to lose:   Bucks   * DiVincenzo out  * Bud brain damaged    Nets   * Kyrie sprained ankle  * Harden bad hamstring    Hawks   * De'Andre Hunter out  * Cam Reddish achilles issue  * Trae Young shoulder issue    76ers   * Embiid meniscus  * Simmons shooting stroke     Suns   * CP covid (hopefully he will be out of the protocol by the time they play the next round)    Clippers   * Kawhi knee issue    Jazz   * Conley bad hamstring  * Mitchell bad ankle
Hawks are missing De'Andre Hunter
"Nets.  They're already ahead in the series, they've got the best player left and they'll probably add another all-star level guy or even maybe two, whether it's Kyrie coming back to the lineup or Harden returning to form.  Everybody (even [the Hawks](https://www.ajc.com/sports/atlanta-hawks/after-deandre-hunter-surgery-hawks-expect-recovery-by-training-camp/ERZISRLSVJAF5AYL6R7XRQ6EAA/) lost De'Andre Hunter) have injuries, but the Nets have the most talent and the lead in their series.  I hope i'm wrong, even if it isn't the sixers that take home the LOB trophy but I think the nets are the favorite."
Pretty good coach. Always had bad injury luck in the postseason until now (and even then De'Andre Hunter and Cam Reddish are out).
De'Andre Hunter
Need De'andre Hunter
Does De'Andre Hunter count? I feel like he's already more known than a lot of these guys mentioned but I think he'll be competing for an AS spot in the next season or two
"I've watched maybe 5-10 games of theirs so I can't match that eye test but I would say that while you're right that Cam is more disruptive, more disruptive doesn't always mean a better defender.   The Hawks' defense was [6.9](https://www.basketball-reference.com/players/h/huntede01/on-off/2021) points better per 100 possessions with Hunter on the court versus [4.8](https://www.basketball-reference.com/players/r/reddica01/on-off/2021) points worse with Cam on the court. I'm assuming they usually play with similar guys so that's a pretty big difference.  Also, De'Andre beats Cam in every advanced stat and I think gives you better rim protection so more versatility on the defensive end."
"Why do you even need to bring up how ""casuals won't know that"" the loss of De'Andre Hunter is a major impact on the Hawks? I'm really glad you came up with a new way to feel superior to all the ""nephews"" out there lol"
De'Andre Hunter hurt and Hill pretty good defensively (usually) also can hit 3's (just streaky). He doesnt get starter mins when starting either.
De'Andre Hunter
"*Checks Embiid's stats*  39/9/4 on 12/21 shooting  Doesn't seem injured to me.  Also, De'Andre Hunter was out so the Hawks were the more injured team"
"De'Andre Hunter  not sure if he's unknown, but yall will learn his name soon...."
De'Andre Hunter.
"i swear all of you guys on here do not watch hoops, I work and go to school and still watch every team you guys just go on the internet and say dumbshit. Why the hell would you want De'andre Hunter a guy that was averaging 17/5/2 before his knee injury over fucking solomon hill. Were you born this fucking stupid?"
"&gt;It would be Lebron, Kuzma, Caruso, THT, DLo, Josh Hart, Ingram, Nance, Lonzo, Randle, Clarkson and Thomas Bryant; rest would be guys on the min.  You forgot:  * De'Andre Hunter, the #4 overall pick who they traded for Davis * Ivica Zubac, who they traded to make room for Davis * Moe Wagner, who they traded for Davis * Isaac Bonga, who they traded for Davis * Jemarrio Jones, who they also traded for Davis -- but is a G Leaguer who makes no difference, just mentioning him for completeness  &gt;Very thin on big men  Not so thin when you include Zubac, and to a lesser degree Wagner.  If they somehow had all those players, they'd have the deepest roster in the league by far.  Hunter and Zubac both routinely start for playoff teams, and you didn't even include them.  Their bench would be a playoff team in the East.  The huge challenge would be finding minutes for everyone, and getting all these players to mesh offensively -- both are which are parts of coaching that Frank Vogel struggles terribly with.  Luckily for Vogel, with the most talent in the league, there would probably be many good choices on how to play them, so he might accidentally stumble across a few excellent lineups."
De'andre Hunter about to eat that mans lunch unfortunately
"&gt;Rookies don’t help when you’re in win now mode  That depends on the rookie.  Magic Johnson helped considerably as a rookie.  So did Kareem Abdul-Jabbar.  So did Wes Unseld.  Those are three of the most successful rookie campaigns ever, but many other rookies have been impactful.  De'andre Hunter is practically a rookie, and he helped the Hawks win tonight."
"De'Andre Hunter ain't even 100% healthy yet. The guy's going to super solid for years to come. Knicks shouldn't be too down on this, they exceeded the expectations and made most of their fans happy. Smart business moves this off-season and they'll be contending soon"
"I can't be the only one who has to think of ""Everybody Hates Chris"" (Tyler James Williams) when I see De'Andre Hunter"
This additional asset would not have made a difference but OP left out the #4 pick in the 2019 draft which was included in the AD trade. That pick was eventually traded to ATL and turned into De'Andre Hunter.
